"routeid","vehicleid","t1","lon1","lat1","t2","lon2","lat2","bear","tdiff","p_index1","p_index2","bear","p_lon1","p_lat1","p_lon2","p_lat2","dist","speed"
1054553,39186,2017-07-22 00:29:13,24.0573833,49.79327,2017-07-22 00:30:13,24.0581233,49.7900266,171.620854836796,60,845,856,171.004924299943,24.057874374,49.7933120858,24.0586557052,49.790125534,0.363221952332389,21.7933171399433
1054553,39186,2017-07-22 00:30:13,24.0581233,49.7900266,2017-07-22 00:31:13,24.0581566,49.7883566,179.262437889242,60,857,865,178.239163845129,24.0586557052,49.790125534,24.0587441748375,49.78826758335,0.209436476704518,12.5661886022711
1054553,39186,2017-07-22 00:31:13,24.0581566,49.7883566,2017-07-22 00:32:13,24.0591633,49.7871616,151.458363778071,60,866,868,178.469037069494,24.0587441748375,49.78826758335,24.05878669935,49.7872403334,0.114393775304925,6.86362651829551
1054553,39186,2017-07-22 00:32:13,24.0591633,49.7871616,2017-07-22 00:33:13,24.0597216,49.7868133,134.01720384522,60,871,872,178.468993806174,24.058815049025,49.7865555001,24.0588433987,49.7858706668,0.0762625186020344,4.57575111612206
1054553,39186,2017-07-22 00:33:13,24.0597216,49.7868133,2017-07-22 00:34:13,24.0592833,49.7885149,350.558283904292,60,13,21,359.726155292366,24.0592407123125,49.78671389105,24.0592262073,49.7886731978,0.225579027336307,13.5347416401784
1054553,39186,2017-07-22 00:35:13,24.0596266,49.7927083,2017-07-22 00:36:13,24.0563583,49.79495,316.737184228414,60,35,48,328.408571301963,24.0589982195,49.792501741,24.0565600915,49.7950608607,0.353403631991868,21.2042179195121
1054553,39186,2017-07-22 00:41:13,24.0473316,49.8056833,2017-07-22 00:42:13,24.045155,49.8107533,344.515216384331,60,105,123,340.460979201676,24.04688268145,49.80729705265,24.04503242495,49.8106615042,0.449235073186122,26.9541043911673
1054553,39186,2017-07-22 00:42:13,24.045155,49.8107533,2017-07-22 00:43:13,24.0432466,49.8133383,334.527761905928,60,124,139,337.575899429344,24.04503242495,49.8106615042,24.043245606,49.8134555308,0.481743280456294,28.9045968273776
1054553,39186,2017-07-22 00:43:13,24.0432466,49.8133383,2017-07-22 00:44:13,24.0368433,49.8130966,266.65470664482,60,874,875,225.415083121827,24.05886,49.78557,24.05875,49.7855,0.0110813867437,0.664883204622
1054553,39186,2017-07-22 00:48:15,24.0337183,49.822815,2017-07-22 00:49:14,24.03359,49.8255816,358.286391511152,59,234,238,358.967770712046,24.033480098925,49.824474976275,24.0334479124,49.8256273978,0.128552336615052,7.84387138668114
1054553,39186,2017-07-22 00:49:14,24.03359,49.8255816,2017-07-22 00:50:13,24.0332316,49.8283833,355.282639191157,59,241,253,359.968420330276,24.0336432977,49.8264570685,24.0336417161,49.8283081494,0.239262958840135,14.5990957936354
1054553,39186,2017-07-22 00:50:13,24.0332316,49.8283833,2017-07-22 00:51:13,24.0345183,49.8304633,21.7535422367316,60,254,266,1.99642384164687,24.0336417161,49.8283081494,24.03377214195,49.8307216633,0.372005931465954,22.3203558879573
1054553,39186,2017-07-22 00:51:13,24.0345183,49.8304633,2017-07-22 00:52:14,24.0350183,49.83462,4.43641091396415,61,267,286,11.2678005363133,24.03377214195,49.8307216633,24.0349629445,49.8345767141,0.478508973966626,28.2398738734402
1054553,39186,2017-07-22 00:57:14,24.0346016,49.84396,2017-07-22 00:58:14,24.0299433,49.8447416,284.586091088099,60,338,349,285.163174820167,24.0344908758,49.8438625473,24.0298792609,49.84466838235,0.353624589266334,21.2174753559801
1054553,39186,2017-07-22 01:20:14,24.0064066,49.838025,2017-07-22 01:21:13,24.00951,49.8393299,56.896198471197,59,508,515,59.5586346196877,24.00571330475,49.83771829105,24.009570170825,49.8391800079,0.321264365402228,19.6025714482715
1054553,39186,2017-07-22 01:21:13,24.00951,49.8393299,2017-07-22 01:22:13,24.0147433,49.841225,60.6837620608302,60,524,529,55.0286198864817,24.01253,49.84022,24.01472269435,49.84120908105,0.192687970360043,11.5612782216026
1054553,39186,2017-07-22 01:22:13,24.0147433,49.841225,2017-07-22 01:23:13,24.021305,49.8430483,66.6874466736254,60,534,549,68.9459235405613,24.0161994009,49.84174516465,24.02119957865,49.84298633395,0.393033166880394,23.5819900128236
1054553,39186,2017-07-22 01:23:13,24.021305,49.8430483,2017-07-22 01:24:14,24.02414,49.8438666,65.8860342859801,61,550,560,64.8445088909836,24.02119957865,49.84298633395,24.024098873475,49.843864327275,0.240864871184223,14.2149760043148
1054553,39186,2017-07-22 01:28:13,24.02555,49.8441116,2017-07-22 01:29:14,24.0259666,49.84325,162.681869557123,61,568,571,159.114204924863,24.02561,49.84407,24.0260797524875,49.8432761020875,0.0945915426957695,5.5824517000782
1054553,39186,2017-07-22 01:29:14,24.0259666,49.84325,2017-07-22 01:30:14,24.0281116,49.8400983,156.301997909747,60,572,583,156.93447864434,24.0260797524875,49.8432761020875,24.0281823202,49.84009169,0.385768895896733,23.146133753804
1054553,39186,2017-07-22 01:30:14,24.0281116,49.8400983,2017-07-22 01:31:14,24.03076,49.83902,122.263654516671,60,584,594,122.337892970377,24.0281823202,49.84009169,24.0307411476,49.8390468683,0.229149955570826,13.7489973342496
1054553,39186,2017-07-22 01:31:14,24.03076,49.83902,2017-07-22 01:32:14,24.032555,49.8393033,76.2482588458867,60,595,600,86.7102190306492,24.0307411476,49.8390468683,24.0321412607,49.839098764,0.1092906207453,6.557437244718
1054553,39186,2017-07-22 01:36:14,24.035335,49.8342916,2017-07-22 01:37:13,24.0351116,49.8341566,226.8662119456,59,636,637,187.799693170764,24.03513356375,49.83311239655,24.03502299775,49.8325917444,0.0585262638798685,3.57109406724621
1054553,39186,2017-07-22 01:37:13,24.0351116,49.8341566,2017-07-22 01:38:13,24.035035,49.8320983,181.37511507174,60,631,639,188.341413310674,24.03532,49.83409,24.0348541333,49.8320405302,0.231485982584495,13.8891589550697
1054553,39186,2017-07-22 01:38:13,24.035035,49.8320983,2017-07-22 01:39:13,24.0327016,49.8293616,208.811200913549,60,635,650,202.031336930249,24.0351771178,49.833375585,24.0326616092,49.8293656258,0.514911015558958,30.8946609335375
1054553,39186,2017-07-22 01:39:13,24.0327016,49.8293616,2017-07-22 01:40:14,24.0336483,49.8282316,151.611308742665,61,651,656,149.125398551686,24.0326616092,49.8293656258,24.0336417161,49.8283081494,0.174474591754306,10.2968611527132
1054553,39186,2017-07-22 01:40:14,24.0336483,49.8282316,2017-07-22 01:41:13,24.0333733,49.8247316,182.901760972989,59,655,669,181.8072256621,24.0336883796,49.82865816535,24.0335015566,49.8248383582,0.457967237601349,27.9437636502518
1054553,39186,2017-07-22 01:41:13,24.0333733,49.8247316,2017-07-22 01:42:14,24.0311866,49.8220566,207.807082432774,61,697,698,218.964586378687,24.0277665245,49.8207902585,24.02734,49.82045,0.0487146254052444,2.8749614993259
1054553,39186,2017-07-22 01:42:14,24.0311866,49.8220566,2017-07-22 01:43:13,24.026445,49.8195666,230.858225041382,59,687,702,230.210557851598,24.03117621035,49.822067009625,24.0264724119,49.81953929715,0.465445231842683,28.4000480446383
1054553,39186,2017-07-22 01:43:13,24.026445,49.8195666,2017-07-22 01:44:14,24.0259633,49.81707,187.096372766063,61,697,714,197.83154884263,24.0277665245,49.8207902585,24.0258890315,49.8170242496,0.487433850443826,28.7665878950455
1054553,39186,2017-07-22 01:44:14,24.0259633,49.81707,2017-07-22 01:45:13,24.0326483,49.8150216,115.399843955823,59,723,739,114.766608852689,24.02661,49.8167,24.03261869385,49.81491108505,0.475419314108195,29.0086361150763
1054553,39186,2017-07-22 01:49:13,24.0461416,49.80315,2017-07-22 01:50:14,24.0479883,49.7991266,163.497287585346,61,801,815,162.87285282772,24.04611556965,49.803111335,24.0480843111,49.7989875825,0.492261128961367,29.0514764632938
1054553,39186,2017-07-22 01:50:14,24.0479883,49.7991266,2017-07-22 01:51:13,24.051955,49.797,129.710170041717,59,816,827,129.555374424339,24.0480843111,49.7989875825,24.051957554025,49.796922472575,0.362128317004913,22.0959651053845
1054553,39186,2017-07-22 01:51:13,24.051955,49.797,2017-07-22 01:52:14,24.05746,49.7938116,131.897482302885,61,828,842,131.148125136247,24.051957554025,49.796922472575,24.0574398561,49.793829799,0.524287600943342,30.9415633343612
1054553,39186,2017-07-22 01:52:14,24.05746,49.7938116,2017-07-22 01:53:13,24.0587633,49.7890066,170.067480633633,59,843,861,170.38677403052,24.0574398561,49.793829799,24.0587093584,49.788990841,0.556412742929597,33.9506080431618
1054553,39186,2017-07-22 01:53:13,24.0587633,49.7890066,2017-07-22 01:54:13,24.0588833,49.78573,178.645449254998,60,862,872,178.411225206022,24.0587093584,49.788990841,24.0588433987,49.7858706668,0.348682600130489,20.9209560078293
1054553,39186,2017-07-22 02:01:13,24.0592283,49.7887716,2017-07-22 02:02:13,24.05852,49.793635,354.629065568754,60,22,38,355.139162159497,24.0592262073,49.7886731978,24.0585824771,49.7935596885,0.552247714090311,33.1348628454187
1054553,39186,2017-07-22 02:02:13,24.05852,49.793635,2017-07-22 02:03:13,24.0567866,49.7950366,321.398548321785,60,39,47,322.077329344346,24.0585824771,49.7935596885,24.05690057505,49.79495319405,0.20472200167024,12.2833201002144
1054553,39186,2017-07-22 02:03:13,24.0567866,49.7950366,2017-07-22 02:04:13,24.0537533,49.7964566,305.951361071727,60,48,55,307.516479447561,24.05690057505,49.79495319405,24.05384,49.79647,0.278670184523768,16.7202110714261
1054553,39186,2017-07-22 02:04:13,24.0537533,49.7964566,2017-07-22 02:05:13,24.0496166,49.798635,309.209798730262,60,56,68,307.385191840939,24.05384,49.79647,24.049675830075,49.798523862325,0.377915814244587,22.6749488546752
1054553,39186,2017-07-22 02:05:13,24.0496166,49.798635,2017-07-22 02:06:14,24.048785,49.799035,306.693445056978,61,69,72,308.958557806615,24.049675830075,49.798523862325,24.0488138719,49.7989737322,0.0813821606750284,4.80288161360823
1054553,39186,2017-07-22 02:07:13,24.048785,49.799035,2017-07-22 02:08:15,24.046605,49.80227,336.493969766917,62,73,85,336.318770832773,24.0488138719,49.7989737322,24.0465339942,49.8023288524,0.420774443862255,24.4320644823245
1054553,39186,2017-07-22 02:08:15,24.046605,49.80227,2017-07-22 02:09:13,24.04671,49.8057466,1.11665351387732,58,86,98,1.30652675294861,24.0465339942,49.8023288524,24.046654693675,49.805744323875,0.38150893500747,23.6798649314981
1054553,39186,2017-07-22 02:09:13,24.04671,49.8057466,2017-07-22 02:10:14,24.0464283,49.8102633,357.695219514327,61,99,117,358.775499415753,24.046654693675,49.805744323875,24.0465071721,49.8101981097,0.498793889784245,29.4370164462833
1054553,39186,2017-07-22 02:10:14,24.0464283,49.8102633,2017-07-22 02:11:13,24.042855,49.8133033,322.820896847871,59,121,138,327.858293808047,24.045863442,49.8102534981,24.043017291125,49.813176477975,0.522993358180685,31.9114591432282
1054553,39186,2017-07-22 02:11:13,24.042855,49.8133033,2017-07-22 02:12:14,24.040305,49.8136383,281.508582452703,61,139,148,283.626659746054,24.043017291125,49.813176477975,24.04008966145,49.81363440005,0.29924818415713,17.6605485732077
1054553,39186,2017-07-22 02:12:14,24.040305,49.8136383,2017-07-22 02:13:13,24.03019,49.8156516,287.147039119466,59,153,172,294.387476007419,24.0375593229,49.8134988001,24.03032272295,49.8156154837,0.5742364675373,35.038157341259
1054553,39186,2017-07-22 02:13:13,24.03019,49.8156516,2017-07-22 02:14:13,24.025235,49.8180416,306.781678535883,60,175,194,307.850457533515,24.0296253486,49.8158300888,24.0251836105,49.8180570571,0.428378879344252,25.7027327606551
1054553,39186,2017-07-22 02:20:13,24.03541,49.8338033,2017-07-22 02:21:13,24.0348266,49.83639,351.723468528405,60,279,297,351.821808486462,24.03548,49.83383,24.0349239563,49.8363254697,0.30129080067667,18.0774480406002
1054553,39186,2017-07-22 02:25:13,24.0324833,49.8445183,2017-07-22 02:26:14,24.0265533,49.845305,281.627322859157,61,345,361,273.694253283859,24.0323343797,49.844492148,24.0267321321,49.8447252702,0.405257834458683,23.916855804119
1054553,39186,2017-07-22 02:34:13,24.01466,49.8411616,2017-07-22 02:35:13,24.0113216,49.8397433,236.626113301552,60,404,412,238.475551454918,24.01472269435,49.84120908105,24.01136456865,49.8398805925,0.284264013691875,17.0558408215125
1054553,39186,2017-07-22 02:35:13,24.0113216,49.8397433,2017-07-22 02:36:14,24.0056033,49.8373883,237.441473311884,61,631,649,203.624978967777,24.03532,49.83409,24.03235,49.82971,0.551584367220458,32.5525200326827
1054553,39186,2017-07-22 02:36:14,24.0056033,49.8373883,2017-07-22 02:37:13,24.0020866,49.8372283,265.966232290178,59,429,441,258.579779861121,24.0051045938,49.8375107319,24.0021088041,49.8371203893,0.248354232832249,15.153817596544
1054553,39186,2017-07-22 02:37:13,24.0020866,49.8372283,2017-07-22 02:38:14,23.999775,49.837925,295.047913437684,61,442,451,293.565220573145,24.0021088041,49.8371203893,23.9997710212,49.8377780013,0.188318651303953,11.1138876179382
1054553,39186,2017-07-22 02:38:14,23.999775,49.837925,2017-07-22 02:39:13,23.997065,49.838915,299.529367313195,59,452,457,299.996648830407,23.9997710212,49.8377780013,23.997006334225,49.838807278275,0.229189167354759,13.9844237707988
1054553,39186,2017-07-22 02:39:13,23.997065,49.838915,2017-07-22 02:40:13,23.9944866,49.839355,284.821666304567,60,458,469,293.557187820191,23.997006334225,49.838807278275,23.9946654363,49.8394654916,0.222023176690576,13.3213906014345
1054553,39186,2017-07-22 02:40:13,23.9944866,49.839355,2017-07-22 02:41:13,23.99519,49.8387483,143.213111554755,60,470,475,162.391199550534,23.9946654363,49.8394654916,23.99504967155,49.8386847129,0.161902463970463,9.71414783822776
1054553,39186,2017-07-22 02:45:13,23.99519,49.8387483,2017-07-22 02:47:13,23.9985383,49.8381183,106.262705062903,120,476,483,105.04058712791,23.99504967155,49.8386847129,23.998783968225,49.8380374854,0.310461088650521,9.31383265951562
1054553,39186,2017-07-22 02:47:13,23.9985383,49.8381183,2017-07-22 02:48:15,24.00195,49.8366716,123.32238971847,62,484,496,124.096596837226,23.998783968225,49.8380374854,24.0019714727,49.8366457103,0.281120508192109,16.3231262821225
1054553,39186,2017-07-22 02:48:15,24.00195,49.8366716,2017-07-22 02:49:13,24.0044333,49.8372666,69.6193212735447,58,497,503,70.9979337936316,24.0019714727,49.8366457103,24.0042553256,49.8371529415,0.174249573248777,10.8154907533723
1054553,39186,2017-07-22 02:49:13,24.0044333,49.8372666,2017-07-22 02:50:14,24.0050383,49.8375066,58.4053956856992,61,504,506,56.8468076898506,24.0042553256,49.8371529415,24.0051045938,49.8375107319,0.0728302931406206,4.29818123452843
1054553,39186,2017-07-22 02:50:14,24.0050383,49.8375066,2017-07-22 02:51:13,24.0109666,49.83965,60.7228319353789,59,506,519,59.5421168045461,24.0046799597,49.8373318367,24.011058796825,49.83975085555,0.531487642845336,32.4297544786985
1054553,39186,2017-07-22 02:51:13,24.0109666,49.83965,2017-07-22 02:52:14,24.015245,49.8415083,56.0385080707984,61,524,531,55.8391402970733,24.01253,49.84022,24.0153032395,49.8414336291,0.241273090611193,14.2390676426278
1054553,39186,2017-07-22 02:52:14,24.015245,49.8415083,2017-07-22 02:53:13,24.0155299,49.84154,80.2108604408759,59,533,534,68.0241277235532,24.0158602519,49.8416569053,24.0165385499,49.841833424,0.0525102775565042,3.2040169356511
1054553,39186,2017-07-22 02:53:13,24.0155299,49.84154,2017-07-22 02:54:14,24.02402,49.8438483,67.1367365462115,61,547,560,68.9571743470818,24.019981682625,49.842842938925,24.024098873475,49.843864327275,0.329740944013135,19.4601212860211
1054553,39186,2017-07-22 02:54:14,24.02402,49.8438483,2017-07-22 02:55:13,24.0260516,49.84474,55.7588882468823,59,561,565,61.0471002875973,24.024098873475,49.843864327275,24.0255036804,49.8443655011,0.11618014691572,7.08895811689142
1054553,39186,2017-07-22 02:59:13,24.0253799,49.84426,2017-07-22 03:00:14,24.0254433,49.8441333,162.11567453997,61,566,567,166.937330692474,24.0255036804,49.8443655011,24.02561,49.84407,0.0337098854198,1.98943586084066
1054553,39186,2017-07-22 03:00:14,24.0254433,49.8441333,2017-07-22 03:01:13,24.02715,49.8415066,157.264906631219,59,568,577,159.124679040738,24.02561,49.84407,24.0270665212,49.84160698605,0.29344262125461,17.9049735002813
1054553,39186,2017-07-22 03:01:13,24.02715,49.8415066,2017-07-22 03:02:14,24.028205,49.8400383,155.137424252327,61,578,584,155.921622593729,24.0270665212,49.84160698605,24.02818,49.84,0.197108235103692,11.6326171536605
1054553,39186,2017-07-22 03:03:13,24.028205,49.8400383,2017-07-22 03:04:14,24.0326716,49.8391733,106.712267456042,61,585,601,110.247977869859,24.02818,49.84,24.0322037113,49.8390426734,0.335923725073956,19.8250067256761
1054553,39186,2017-07-22 03:09:13,24.03375,49.8271016,2017-07-22 03:10:14,24.0327816,49.823025,188.713143507441,61,661,676,187.077493969747,24.0338309325,49.8271866884,24.0330080301,49.82291069385,0.488607778604628,28.8358689012567
1054553,39186,2017-07-22 03:10:14,24.0327816,49.823025,2017-07-22 03:11:13,24.0263883,49.8196466,230.683300890671,59,683,702,233.829789795374,24.03224,49.82226,24.0264724119,49.81953929715,0.544808776879948,33.2425694367426
1054553,39186,2017-07-22 03:11:13,24.0263883,49.8196466,2017-07-22 03:12:14,24.0272883,49.8166916,168.881995615657,61,753,754,130.356806511585,24.0372213645,49.8133620691,24.03777333505,49.81305939965,0.0520201217956041,3.07003997482254
1054553,39186,2017-07-22 03:12:14,24.0272883,49.8166916,2017-07-22 03:13:13,24.0311383,49.8157566,110.623955791424,59,725,735,114.705071942367,24.027015149975,49.81658982475,24.0310200973,49.8154008786,0.316725722750968,19.325637320398
1054553,39186,2017-07-22 03:13:13,24.0311383,49.8157566,2017-07-22 03:14:14,24.0388983,49.8128866,119.816930965361,61,746,758,121.312740727076,24.0350136452,49.81415064575,24.0389384726,49.81260993255,0.332507168112175,19.6233738558005
1054553,39186,2017-07-22 03:14:14,24.0388983,49.8128866,2017-07-22 03:15:13,24.046995,49.8095866,122.27322330728,59,761,780,124.406616309723,24.0397769452,49.8123298651,24.046401224875,49.809401892125,0.606057102587447,36.9797554121154
1054553,39186,2017-07-22 03:15:13,24.046995,49.8095866,2017-07-22 03:16:14,24.04675,49.80543,182.178513339667,61,781,793,180.920421957463,24.046401224875,49.809401892125,24.04630332425,49.80546908645,0.439649424349581,25.9465234042376
1054553,39186,2017-07-22 03:16:14,24.04675,49.80543,2017-07-22 03:17:13,24.0484883,49.7984683,170.844215827644,59,799,816,162.692745564791,24.04611020525,49.80374839145,24.0485121234,49.7987729018,0.602140786891733,36.7407937764447
