"lon";"lat";"code";"name";"id"
24,0574;49,85749;"0229";"Вулиця Милятинська";36784
24,05731;49,85751;"0228";"Вулиця Милятинська";36785
24,02062;49,85782;"0610";"Шевченківська районна адміністрація";36786
24,0116;49,85785;"0622";"Вулиця Струмок";36788
24,04735;49,85808;"0588";"Вулиця Височана";36789
24,04745;49,85815;"0585";"Вулиця Височана";36790
24,05918;49,85903;"0230";"Вулиця Ковельська";36792
24,06033;49,85937;"0288";"Вулиця Ковельська";36793
24,0263;49,85974;"0602";"Вулиця Замарстинівська";36794
24,06013;49,85978;"0231";"Вулиця Ковельська";36795
23,97058;49,85993;"0685";"Вулиця Брюховицька";36796
23,97017;49,86021;"0687";"Вулиця Брюховицька";36797
24,02751;49,86062;"0598";"Вулиця Замарстинівська";36798
24,02676;49,86136;"0646";"Вулиця Торф'яна";36799
23,9663;49,86165;"0686";"Вулиця Т. Шевченка";36800
24,01858;49,86173;"0611";"Вулиця Торф'яна";36801
23,96636;49,8618;"0689";"Вулиця Т. Шевченка";36802
24,05045;49,86192;"0590";"Торговий центр Фуршет";36803
24,00757;49,86216;"0627";"Вулиця Варшавська-Панча";36805
24,02667;49,86218;"0647";"Вулиця Торф'яна";36806
24,05103;49,86228;"0587";"Торговий центр Фуршет";36807
24,0187;49,86256;"0618";"Вулиця Торф'яна";36809
23,96353;49,86293;"0691";"Вулиця І. Біберовича";36810
23,96327;49,86296;"0688";"Вулиця І. Біберовича";36811
24,03264;49,86345;"0603";"Вулиця Л. Бетховена";36812
24,03361;49,86362;"0599";"Вулиця Л. Бетховена";36813
24,05239;49,86407;"0591";"Автостанція № 2";36814
23,96;49,86425;"0690";"Вулиця Порічкова";36815
23,95994;49,86445;"0692";"Вулиця Порічкова";36816
24,02839;49,86459;"0571";"Вулиця А. Лінкольна";36817
24,02829;49,86461;"0573";"Вулиця А. Лінкольна";36818
24,04142;49,8649;"0600";"БТІ";36819
24,05168;49,86491;"0605";"Автостанція № 2";36820
24,04077;49,86493;"0604";"БТІ";36821
24,05098;49,86513;"0601";"Автостанція № 2";36822
24,04367;49,86527;"0607";"Вулиця В. Липинського - І. Миколайчука";36823
24,01112;49,86541;"0624";"Школа № 23";36825
24,01061;49,86543;"0625";"Школа № 23";36826
24,01692;49,86585;"0617";"Вулиця Варшавська";36828
23,95649;49,86631;"0702";"Промисловий ринок";36829
23,9567;49,86638;"0701";"Промисловий ринок";36830
24,04174;49,86658;"0572";"Вулиця А. Лінкольна";36832
24,04157;49,86667;"0570";"Вулиця А. Лінкольна";36833
24,01511;49,86717;"0670";"Вулиця Варшавська";36834
23,95261;49,86811;"0694";"Рясне 1";36835
23,9508;49,86834;"0699";"Рясне 1";36836
24,05626;49,8685;"0589";"вул. Грінченка";36837
24,03396;49,86879;"0667";"Вулиця Тичини (ЦНАП)";36838
24,03404;49,86887;"0666";"Вулиця Тичини (ЦНАП)";36839
24,02495;49,86935;"0636";"Вулиця Гетьмана Мазепи";36841
24,02555;49,86953;"0637";"Вулиця Гетьмана Мазепи";36842
24,01849;49,87003;"0614";"Вулиця Замарстинівська";36843
24,04256;49,87011;"0663";"Вулиця М. Хвильового";36844
24,02037;49,87037;"0648";"Вулиця Замарстинівська";36845
23,94625;49,87041;"0695";"Вулиця М. Стельмаха";36846
23,94543;49,87045;"0700";"Вулиця М. Стельмаха";36847
24,05552;49,87046;"0576";"Вулиця Чигиринська";36848
24,03257;49,8705;"0631";"Вулиця Пилипа Орлика";36849
24,03145;49,87057;"0638";"Вулиця Пилипа Орлика";36850
24,00357;49,87058;"0668";"Вулиця Під Голоском";36851
24,05565;49,87063;"0575";"Вулиця Чигиринська";36852
24,05782;49,87082;"0592";"ТЦ ВАМ";36853
24,0053;49,87091;"0669";"Вулиця Під Голоском";36854
24,01868;49,87114;"0649";"Замарстинів";36855
24,01807;49,8713;"0653";"Замарстинів";36856
24,03795;49,87164;"0632";"Поліклініка № 2";36857
24,0395;49,8717;"0633";"Поліклініка № 2";36858
24,04323;49,87236;"0635";"Вулиця Плугова";36859
23,9338;49,87238;"0693";"Вулиця Панаса Сотника";36860
24,04388;49,87266;"0634";"Вулиця Плугова";36861
23,93305;49,87272;"0698";"Вулиця Панаса Сотника";36862
24,05012;49,87285;"0577";"Вулиця Грінченка";36863
24,05047;49,87328;"0639";"Вулиця Грінченка";36864
24,01351;49,87379;"0654";"Поліклініка МВС";36866
24,01351;49,87392;"0650";"Поліклініка МВС";36867
24,04142;49,87503;"0659";"Лікарня швидкої допомоги";36870
23,93242;49,87519;"0657";"Вулиця І. Величковського";36871
23,93245;49,87522;"0656";"Вулиця І. Величковського";36872
23,93798;49,87546;"0655";"Рясне 2";36875
24,0622;49,87575;"0594";"Вулиця Богдана Хмельницького";36876
24,09248;49,87585;"0312";"Магазин";36877
24,09241;49,87602;"0311";"Магазин";36878
24,0388;49,87629;"0664";"Дитяча клінічна лікарня";36879
24,06676;49,87681;"0083";"Вулиця Нова (Муроване)";36880
24,06634;49,87687;"0084";"Вулиця Нова (Муроване)";36881
24,00407;49,87749;"0652";"Дитячий диспансер";36882
24,00392;49,87753;"0651";"Дитячий диспансер";36883
24,08379;49,87833;"0309";"Вулиця Івана Франка (Муроване)";36884
24,03657;49,87883;"0662";"Вулиця І. Миколайчука";36885
24,03809;49,87987;"0619";"Вулиця В. Щурата";36886
23,94646;49,89485;"0353";"Брюховичі (вулиця Смолиста)";36887
23,94606;49,89507;"0347";"Брюховичі (вулиця Смолиста)";36888
23,93581;49,90118;"0329";"Вулиця Арктична";36890
23,95993;49,90127;"0344";"Джерело";36891
23,93588;49,90128;"0328";"Вулиця Арктична";36892
23,96009;49,9013;"0345";"Джерело";36893
23,94159;49,90176;"0348";"Вулиця Незалежності України";36894
23,94042;49,9019;"0333";"Вулиця В. Івасюка";36895
23,94032;49,90199;"0327";"Вулиця В. Івасюка";36896
23,93105;49,90265;"0330";"Вулиця Ягідна";36897
