"lon","lat","routeid","rowid","dir"
23.9485797210159,49.8827094586343,1527114,"584",1
23.9484938903274,49.8826403268537,1527114,"585",1
23.9477375073852,49.8821252919724,1527114,"586",1
23.9476248546066,49.8820492460881,1527114,"587",1
23.9474907441559,49.8819075238933,1527114,"588",1
23.9473941846313,49.8817796278969,1527114,"589",1
23.947335176033,49.8816137082617,1527114,"590",1
23.9472922606888,49.8814270479904,1527114,"591",1
23.9472654385986,49.8812265602285,1527114,"592",1
23.9472493453445,49.8810537252828,1527114,"593",1
23.9472547097626,49.8808808897184,1527114,"594",1
23.9472761674347,49.8806389188887,1527114,"595",1
23.947324447197,49.8804660818393,1527114,"596",1
23.9474370999756,49.8801791709713,1527114,"597",1
23.9481452031555,49.879152500044,1527114,"598",1
23.9482632203522,49.878983114527,1527114,"599",1
23.9483222289505,49.8788794088152,1527114,"600",1
23.9483705087128,49.8787307635731,1527114,"601",1
23.9483758731308,49.8785510059248,1527114,"602",1
23.9483866019669,49.8780324704976,1527114,"603",1
23.948413424057,49.877869994918,1527114,"604",1
23.9484348817291,49.8777317173983,1527114,"605",1
23.9484885259094,49.8776003533878,1527114,"606",1
23.9485636277618,49.8774240484963,1527114,"607",1
23.9487889333191,49.8769850119493,1527114,"608",1
23.9497759862366,49.8751251120672,1527114,"609",1
23.9498189015808,49.8750179409321,1527114,"610",1
23.9498296304169,49.8749453409958,1527114,"611",1
23.9498135371628,49.874831255161,1527114,"612",1
23.9497974439087,49.8744717101609,1527114,"613",1
23.9497974439087,49.8742988510349,1527114,"614",1
23.9498189015808,49.8741709348833,1527114,"615",1
23.9499369187775,49.8740533900129,1527114,"616",1
23.9500763936462,49.8739911602598,1527114,"617",1
23.9502426906052,49.8739531309267,1527114,"618",1
23.9505484624329,49.8739081871309,1527114,"619",1
23.951226368803,49.8737934959017,1527114,"620",1
23.951226368803,49.8737934959017,1527114,"621",1
23.9513906760635,49.8738494144116,1527114,"622",1
23.9519593043747,49.8737975560705,1527114,"623",1
23.9525064750137,49.873749154902,1527114,"624",1
23.952919535202,49.8736938392213,1527114,"625",1
23.9535364432754,49.8735935793887,1527114,"626",1
23.9540299697342,49.8734967765941,1527114,"627",1
23.9573353383063,49.8727669109418,1527114,"628",1
23.9573353383063,49.8727669109418,1527114,"629",1
23.9579889102402,49.8727188899505,1527114,"630",1
23.9642223639908,49.8714638730849,1527114,"631",1
23.9644691272201,49.871401639995,1527114,"632",1
23.9644389304104,49.8713681917463,1527114,"633",1
23.9646622462692,49.8713463216254,1527114,"634",1
23.9648339076462,49.8712598865463,1527114,"635",1
23.9650109334412,49.8711319623451,1527114,"636",1
23.9650913997116,49.8710420694606,1527114,"637",1
23.965166501564,49.8709590912648,1527114,"638",1
23.9652523322525,49.8708622831895,1527114,"639",1
23.9656332059326,49.8702572283227,1527114,"640",1
23.9663305802765,49.8691127895334,1527114,"641",1
23.9670279546204,49.8679821541924,1527114,"642",1
23.9673786314907,49.867267543044,1527114,"643",1
